transaction_id,timestamp,store_id,store_city,product_id,product_name,category,unit_price,quantity,total_amount,payment_method
TXN-20260105-47990,2026-01-05T17:17:46.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,98.99,2,197.97,Credit Card
TXN-20260105-54883,2026-01-05T16:20:46.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,120.64,1,120.64,Cash
TXN-20260105-40144,2026-01-05T19:16:31.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,77.81,2,155.62,Mobile Pay
TXN-20260105-84967,2026-01-05T15:16:53.805429,Online_Store,Online,SKU008,White Sneakers,Sneakers,122.03,1,122.03,Mobile Pay
TXN-20260105-89372,2026-01-05T19:03:33.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,39.37,1,39.37,Mobile Pay
TXN-20260105-33069,2026-01-05T17:24:37.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,123.38,2,246.75,Cash
TXN-20260105-70682,2026-01-05T13:40:48.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,36.71,2,73.41,Mobile Pay
TXN-20260105-10890,2026-01-05T16:11:12.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,139.07,1,139.07,Credit Card
TXN-20260105-76302,2026-01-05T15:08:06.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,28.7,2,57.4,Mobile Pay
TXN-20260105-56078,2026-01-05T17:02:56.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,27.06,1,27.06,Credit Card
TXN-20260105-86272,2026-01-05T18:06:13.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,86.81,1,86.81,Cash
TXN-20260105-70952,2026-01-05T17:42:26.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,99.97,1,99.97,Credit Card
TXN-20260105-26399,2026-01-05T16:19:32.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,68.15,2,136.3,Debit Card
TXN-20260105-50498,2026-01-05T16:47:44.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,91.66,1,91.66,Debit Card
TXN-20260105-98481,2026-01-05T16:26:01.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,96.66,1,96.66,Mobile Pay
TXN-20260105-69509,2026-01-05T17:20:25.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,24.88,2,49.76,Debit Card
TXN-20260105-39042,2026-01-05T16:47:13.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,73.58,1,73.58,Debit Card
TXN-20260105-46447,2026-01-05T16:15:08.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,76.97,1,76.97,Cash
TXN-20260105-88037,2026-01-05T17:10:03.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,68.23,2,136.45,Credit Card
TXN-20260105-43912,2026-01-05T14:17:33.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,72.21,2,144.42,Credit Card
TXN-20260105-54212,2026-01-05T20:10:46.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,78.01,1,78.01,Debit Card
TXN-20260105-24904,2026-01-05T17:20:56.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,137.35,1,137.35,Cash
TXN-20260105-52072,2026-01-05T18:12:41.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,39.03,2,78.07,Mobile Pay
TXN-20260105-80555,2026-01-05T19:02:19.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,125.0,1,125.0,Mobile Pay
TXN-20260105-26935,2026-01-05T13:03:49.805429,Munich_01,Munich,SKU005,Slim Fit Jeans,Jeans,79.41,1,79.41,Debit Card
TXN-20260105-74276,2026-01-05T13:54:44.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,21.62,1,21.62,Mobile Pay
TXN-20260105-64848,2026-01-05T18:14:50.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,97.72,1,97.72,Debit Card
TXN-20260105-45414,2026-01-05T14:23:47.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,128.75,1,128.75,Cash
TXN-20260105-91993,2026-01-05T20:49:18.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,69.88,1,69.88,Mobile Pay
TXN-20260105-59145,2026-01-05T13:20:48.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,24.31,2,48.61,Credit Card
TXN-20260105-44235,2026-01-05T12:27:39.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,70.59,1,70.59,Debit Card
TXN-20260105-20858,2026-01-05T20:32:23.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,195.67,1,195.67,Cash
TXN-20260105-84130,2026-01-05T17:06:04.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,130.71,2,261.42,Debit Card
TXN-20260105-25578,2026-01-05T16:10:34.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,139.52,2,279.04,Credit Card
TXN-20260105-28113,2026-01-05T16:20:02.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,149.64,1,149.64,Cash
TXN-20260105-55089,2026-01-05T13:59:30.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,187.28,1,187.28,Debit Card
TXN-20260105-73842,2026-01-05T17:56:22.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,138.08,1,138.08,Mobile Pay
TXN-20260105-72585,2026-01-05T21:53:04.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,96.75,1,96.75,Debit Card
TXN-20260105-70132,2026-01-05T16:25:07.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,78.02,2,156.04,Credit Card
TXN-20260105-58780,2026-01-05T19:39:14.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,76.35,3,229.05,Cash
TXN-20260105-73101,2026-01-05T17:32:32.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,114.56,1,114.56,Credit Card
TXN-20260105-49789,2026-01-05T13:40:44.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,94.05,1,94.05,Cash
TXN-20260105-76990,2026-01-05T11:04:48.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,86.32,1,86.32,Mobile Pay
TXN-20260105-72110,2026-01-05T19:08:04.805429,Online_Store,Online,SKU012,Summer Dress,Dress,72.49,1,72.49,Credit Card
TXN-20260105-16292,2026-01-05T15:03:47.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,119.87,1,119.87,Credit Card
TXN-20260105-69932,2026-01-05T16:13:08.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,129.73,2,259.45,Mobile Pay
TXN-20260105-81644,2026-01-05T17:09:20.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,132.18,1,132.18,Mobile Pay
TXN-20260105-14340,2026-01-05T20:13:07.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,27.49,2,54.98,Debit Card
TXN-20260105-51803,2026-01-05T15:08:18.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,71.14,1,71.14,Mobile Pay
TXN-20260105-44599,2026-01-05T21:53:28.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,87.71,2,175.42,Credit Card
TXN-20260105-94895,2026-01-05T18:26:53.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,181.75,1,181.75,Mobile Pay
TXN-20260105-49886,2026-01-05T14:19:31.805429,Berlin_01,Berlin,SKU015,Leather Jacket,Jacket,188.79,1,188.79,Mobile Pay
TXN-20260105-48101,2026-01-05T18:10:56.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,89.73,3,269.2,Cash
TXN-20260105-33656,2026-01-05T17:40:09.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,79.52,1,79.52,Mobile Pay
TXN-20260105-83993,2026-01-05T20:10:42.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,79.69,1,79.69,Mobile Pay
TXN-20260105-79877,2026-01-05T17:11:58.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,128.69,2,257.37,Credit Card
TXN-20260105-96822,2026-01-05T19:45:04.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,24.13,1,24.13,Mobile Pay
TXN-20260105-90068,2026-01-05T14:55:12.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,85.34,2,170.69,Cash
TXN-20260105-77409,2026-01-05T15:07:57.805429,Hamburg_02,Hamburg,SKU013,Party Dress,Dress,139.96,1,139.96,Debit Card
TXN-20260105-55866,2026-01-05T11:19:47.805429,Online_Store,Online,SKU012,Summer Dress,Dress,69.44,2,138.88,Mobile Pay
TXN-20260105-53430,2026-01-05T13:01:06.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,24.43,3,73.28,Debit Card
TXN-20260105-65774,2026-01-05T17:46:40.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,21.93,1,21.93,Cash
TXN-20260105-92336,2026-01-05T13:57:06.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,21.68,1,21.68,Debit Card
TXN-20260105-91019,2026-01-05T17:39:34.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,34.0,1,34.0,Cash
TXN-20260105-94296,2026-01-05T16:33:45.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,23.97,2,47.95,Mobile Pay
TXN-20260105-46680,2026-01-05T12:10:40.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,29.37,1,29.37,Mobile Pay
TXN-20260105-54603,2026-01-05T13:49:48.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,77.38,1,77.38,Cash
TXN-20260105-27683,2026-01-05T16:15:27.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,92.67,2,185.34,Cash
TXN-20260105-40588,2026-01-05T19:34:28.805429,Frankfurt_01,Frankfurt,SKU016,Denim Jacket,Jacket,115.63,1,115.63,Credit Card
TXN-20260105-14286,2026-01-05T19:58:30.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,36.05,2,72.11,Cash
TXN-20260105-41551,2026-01-05T16:57:14.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,96.65,1,96.65,Cash
TXN-20260105-18524,2026-01-05T17:20:35.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,21.95,1,21.95,Credit Card
TXN-20260105-15010,2026-01-05T13:18:10.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,96.57,2,193.13,Debit Card
TXN-20260105-32988,2026-01-05T20:11:58.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,117.96,1,117.96,Credit Card
TXN-20260105-74384,2026-01-05T13:40:23.805429,Berlin_01,Berlin,SKU010,Running Shoes,Sneakers,87.87,2,175.75,Mobile Pay
TXN-20260105-76226,2026-01-05T18:35:19.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,98.76,1,98.76,Mobile Pay
TXN-20260105-98242,2026-01-05T19:25:24.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,25.57,3,76.7,Mobile Pay
TXN-20260105-29376,2026-01-05T20:43:57.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,130.55,1,130.55,Mobile Pay
TXN-20260105-57663,2026-01-05T18:52:45.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,67.32,3,201.95,Cash
TXN-20260105-11102,2026-01-05T21:00:53.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,90.66,1,90.66,Debit Card
TXN-20260105-29107,2026-01-05T19:40:56.805429,Hamburg_02,Hamburg,SKU002,Blue T-Shirt,T-Shirt,27.66,2,55.32,Credit Card
TXN-20260105-84595,2026-01-05T16:30:49.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,21.72,1,21.72,Cash
TXN-20260105-38461,2026-01-05T15:45:37.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,75.11,1,75.11,Cash
TXN-20260105-82444,2026-01-05T18:08:00.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,37.79,1,37.79,Cash
TXN-20260105-98598,2026-01-05T18:38:07.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,79.19,1,79.19,Cash
TXN-20260105-84438,2026-01-05T20:34:35.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,69.86,1,69.86,Credit Card
TXN-20260105-36692,2026-01-05T19:38:54.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,27.92,2,55.84,Mobile Pay
TXN-20260105-46325,2026-01-05T21:11:38.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,23.05,2,46.09,Credit Card
TXN-20260105-49900,2026-01-05T17:46:14.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,89.39,1,89.39,Credit Card
TXN-20260105-65533,2026-01-05T13:21:04.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,122.04,1,122.04,Cash
TXN-20260105-11738,2026-01-05T17:15:40.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,70.3,2,140.6,Debit Card
TXN-20260105-81488,2026-01-05T14:02:00.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,36.81,2,73.62,Debit Card
TXN-20260105-63502,2026-01-05T13:50:39.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,175.61,1,175.61,Credit Card
TXN-20260105-18967,2026-01-05T12:02:11.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,88.93,1,88.93,Debit Card
TXN-20260105-63200,2026-01-05T20:31:42.805429,Munich_01,Munich,SKU001,Red T-Shirt,T-Shirt,26.43,2,52.86,Mobile Pay
TXN-20260105-91541,2026-01-05T17:40:48.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,77.16,1,77.16,Mobile Pay
TXN-20260105-58189,2026-01-05T16:24:50.805429,Online_Store,Online,SKU002,Blue T-Shirt,T-Shirt,28.06,1,28.06,Debit Card
TXN-20260105-11513,2026-01-05T10:20:37.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,72.23,1,72.23,Debit Card
TXN-20260105-38564,2026-01-05T16:15:36.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,64.3,1,64.3,Credit Card
TXN-20260105-96345,2026-01-05T17:06:23.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,116.17,2,232.34,Cash
TXN-20260105-91149,2026-01-05T14:05:45.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,113.99,1,113.99,Debit Card
TXN-20260105-99679,2026-01-05T16:51:23.805429,Munich_01,Munich,SKU001,Red T-Shirt,T-Shirt,29.06,3,87.17,Mobile Pay
TXN-20260105-82877,2026-01-05T17:55:43.805429,Berlin_01,Berlin,SKU008,White Sneakers,Sneakers,129.28,1,129.28,Mobile Pay
TXN-20260105-44057,2026-01-05T19:54:25.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,63.78,2,127.56,Cash
TXN-20260105-57633,2026-01-05T20:56:26.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,92.28,1,92.28,Mobile Pay
TXN-20260105-90975,2026-01-05T21:09:31.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,93.69,1,93.69,Mobile Pay
TXN-20260105-74052,2026-01-05T18:26:56.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,91.48,1,91.48,Mobile Pay
TXN-20260105-31138,2026-01-05T21:29:30.805429,Berlin_01,Berlin,SKU015,Leather Jacket,Jacket,192.0,1,192.0,Mobile Pay
TXN-20260105-39780,2026-01-05T21:29:01.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,78.46,1,78.46,Cash
TXN-20260105-81313,2026-01-05T14:22:59.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,88.58,2,177.16,Credit Card
TXN-20260105-92343,2026-01-05T14:36:29.805429,Online_Store,Online,SKU008,White Sneakers,Sneakers,110.58,1,110.58,Mobile Pay
TXN-20260105-24786,2026-01-05T20:27:27.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,65.62,1,65.62,Mobile Pay
TXN-20260105-61074,2026-01-05T19:13:35.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,27.62,1,27.62,Cash
TXN-20260105-43456,2026-01-05T12:46:18.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,114.64,1,114.64,Cash
TXN-20260105-98179,2026-01-05T19:53:48.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,28.48,2,56.96,Mobile Pay
TXN-20260105-26185,2026-01-05T16:58:43.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,66.86,1,66.86,Cash
TXN-20260105-52448,2026-01-05T16:16:22.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,68.22,2,136.43,Cash
TXN-20260105-24250,2026-01-05T17:29:21.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,121.53,1,121.53,Credit Card
TXN-20260105-90714,2026-01-05T15:34:16.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,87.21,1,87.21,Mobile Pay
TXN-20260105-75302,2026-01-05T21:02:09.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,120.26,1,120.26,Cash
TXN-20260105-97448,2026-01-05T12:18:33.805429,Hamburg_02,Hamburg,SKU001,Red T-Shirt,T-Shirt,29.65,1,29.65,Mobile Pay
TXN-20260105-62892,2026-01-05T19:09:19.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,97.67,2,195.35,Mobile Pay
TXN-20260105-93270,2026-01-05T18:45:05.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,79.32,1,79.32,Credit Card
TXN-20260105-88961,2026-01-05T19:35:46.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,117.7,1,117.7,Debit Card
TXN-20260106-49699,2026-01-06T16:32:55.805429,Berlin_01,Berlin,SKU015,Leather Jacket,Jacket,177.02,1,177.02,Credit Card
TXN-20260106-74800,2026-01-06T18:06:11.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,134.56,1,134.56,Credit Card
TXN-20260106-38950,2026-01-06T10:47:22.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,128.01,1,128.01,Cash
TXN-20260106-83579,2026-01-06T14:47:17.805429,Hamburg_02,Hamburg,SKU013,Party Dress,Dress,140.07,1,140.07,Credit Card
TXN-20260106-55564,2026-01-06T21:08:56.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,149.97,1,149.97,Mobile Pay
TXN-20260106-99747,2026-01-06T16:05:59.805429,Berlin_01,Berlin,SKU008,White Sneakers,Sneakers,111.05,1,111.05,Credit Card
TXN-20260106-78650,2026-01-06T17:36:03.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,71.17,1,71.17,Debit Card
TXN-20260106-61920,2026-01-06T13:29:41.805429,Online_Store,Online,SKU008,White Sneakers,Sneakers,116.61,1,116.61,Cash
TXN-20260106-31472,2026-01-06T14:39:32.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,170.82,1,170.82,Cash
TXN-20260106-31336,2026-01-06T14:07:14.805429,Online_Store,Online,SKU002,Blue T-Shirt,T-Shirt,27.21,1,27.21,Credit Card
TXN-20260106-55154,2026-01-06T18:20:06.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,125.12,1,125.12,Mobile Pay
TXN-20260106-87858,2026-01-06T17:02:01.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,86.65,2,173.29,Debit Card
TXN-20260106-31129,2026-01-06T16:02:51.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,112.21,1,112.21,Mobile Pay
TXN-20260106-21014,2026-01-06T16:53:30.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,27.05,1,27.05,Mobile Pay
TXN-20260106-86601,2026-01-06T15:46:39.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,69.35,1,69.35,Debit Card
TXN-20260106-71977,2026-01-06T14:02:35.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,83.68,1,83.68,Credit Card
TXN-20260106-52797,2026-01-06T21:19:57.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,97.34,1,97.34,Credit Card
TXN-20260106-32700,2026-01-06T11:32:48.805429,Munich_01,Munich,SKU001,Red T-Shirt,T-Shirt,26.04,1,26.04,Mobile Pay
TXN-20260106-16520,2026-01-06T17:22:55.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,88.39,1,88.39,Cash
TXN-20260106-52086,2026-01-06T20:37:32.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,36.08,1,36.08,Debit Card
TXN-20260106-79544,2026-01-06T17:20:44.805429,Hamburg_02,Hamburg,SKU001,Red T-Shirt,T-Shirt,27.62,1,27.62,Debit Card
TXN-20260106-57968,2026-01-06T11:02:54.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,124.8,2,249.6,Debit Card
TXN-20260106-80263,2026-01-06T19:37:48.805429,Online_Store,Online,SKU008,White Sneakers,Sneakers,116.88,1,116.88,Credit Card
TXN-20260106-62453,2026-01-06T16:59:15.805429,Munich_01,Munich,SKU013,Party Dress,Dress,127.79,2,255.57,Cash
TXN-20260106-44154,2026-01-06T16:04:45.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,66.79,2,133.59,Credit Card
TXN-20260106-31379,2026-01-06T16:00:15.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,75.04,1,75.04,Mobile Pay
TXN-20260106-37127,2026-01-06T20:47:58.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,63.69,2,127.38,Debit Card
TXN-20260106-60130,2026-01-06T14:48:10.805429,Frankfurt_01,Frankfurt,SKU015,Leather Jacket,Jacket,181.7,1,181.7,Debit Card
TXN-20260106-85826,2026-01-06T17:44:25.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,29.98,1,29.98,Cash
TXN-20260106-99176,2026-01-06T17:57:37.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,118.88,1,118.88,Debit Card
TXN-20260106-26369,2026-01-06T16:13:46.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,28.52,1,28.52,Debit Card
TXN-20260106-31172,2026-01-06T18:51:50.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,72.97,1,72.97,Credit Card
TXN-20260106-80308,2026-01-06T13:02:39.805429,Munich_01,Munich,SKU005,Slim Fit Jeans,Jeans,68.0,1,68.0,Cash
TXN-20260106-39730,2026-01-06T16:53:50.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,84.85,1,84.85,Cash
TXN-20260106-75636,2026-01-06T17:57:01.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,139.03,1,139.03,Debit Card
TXN-20260106-84680,2026-01-06T17:41:22.805429,Online_Store,Online,SKU013,Party Dress,Dress,140.81,1,140.81,Debit Card
TXN-20260106-15896,2026-01-06T16:01:41.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,122.96,3,368.87,Cash
TXN-20260106-65389,2026-01-06T21:13:43.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,137.96,1,137.96,Debit Card
TXN-20260106-18856,2026-01-06T18:20:21.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,85.38,2,170.75,Cash
TXN-20260106-24550,2026-01-06T15:36:42.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,121.44,1,121.44,Debit Card
TXN-20260106-93200,2026-01-06T15:38:16.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,142.32,1,142.32,Credit Card
TXN-20260106-78755,2026-01-06T14:42:38.805429,Frankfurt_01,Frankfurt,SKU016,Denim Jacket,Jacket,123.93,2,247.87,Credit Card
TXN-20260106-55053,2026-01-06T14:02:13.805429,Munich_01,Munich,SKU009,Black Sneakers,Sneakers,112.59,1,112.59,Debit Card
TXN-20260106-40716,2026-01-06T15:59:52.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,29.45,1,29.45,Credit Card
TXN-20260106-38220,2026-01-06T15:04:25.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,108.34,2,216.68,Mobile Pay
TXN-20260106-33543,2026-01-06T15:12:03.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,79.35,1,79.35,Mobile Pay
TXN-20260106-24102,2026-01-06T20:41:40.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,38.21,2,76.41,Debit Card
TXN-20260106-39201,2026-01-06T17:21:54.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,69.85,2,139.71,Debit Card
TXN-20260106-45714,2026-01-06T15:36:06.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,24.55,1,24.55,Debit Card
TXN-20260106-83101,2026-01-06T11:29:58.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,134.49,1,134.49,Cash
TXN-20260106-73718,2026-01-06T20:57:42.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,25.75,1,25.75,Cash
TXN-20260106-88630,2026-01-06T20:45:47.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,126.77,1,126.77,Cash
TXN-20260106-88673,2026-01-06T20:27:29.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,25.61,1,25.61,Debit Card
TXN-20260106-81652,2026-01-06T15:27:43.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,99.17,1,99.17,Debit Card
TXN-20260106-83374,2026-01-06T15:41:55.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,63.67,1,63.67,Debit Card
TXN-20260106-14971,2026-01-06T19:33:09.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,60.66,1,60.66,Credit Card
TXN-20260106-83937,2026-01-06T13:06:28.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,34.97,1,34.97,Cash
TXN-20260106-45282,2026-01-06T16:30:17.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,68.95,2,137.9,Credit Card
TXN-20260106-14868,2026-01-06T16:18:47.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,27.12,1,27.12,Credit Card
TXN-20260106-77347,2026-01-06T18:37:15.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,73.35,1,73.35,Credit Card
TXN-20260106-49453,2026-01-06T19:58:52.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,62.04,1,62.04,Debit Card
TXN-20260106-76007,2026-01-06T16:02:12.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,38.01,1,38.01,Mobile Pay
TXN-20260106-57642,2026-01-06T21:14:34.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,135.71,1,135.71,Mobile Pay
TXN-20260106-63727,2026-01-06T21:08:39.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,129.11,1,129.11,Credit Card
TXN-20260106-41086,2026-01-06T17:24:09.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,26.04,1,26.04,Debit Card
